building_floors,x_coord,y_coord
5.0,23.258315941308457,55.91624187410039
9.0,23.266318556104718,55.91516685668065
2.0,23.304598496863658,55.94012048942036
3.0,23.31575389347967,55.93110064232059
5.0,23.322535018811998,55.937749955212546
2.0,23.333569072041886,55.95416001201584
4.0,23.314193245191984,55.92432739518856
3.0,23.30841915572181,55.930511695829466
5.0,23.32004403610483,55.93193290734563
5.0,22.952216607376982,55.9885477745979
4.0,23.30830251230964,55.92807651406003
1.0,23.284135456357625,55.91618801178084
4.0,23.321712130545713,55.92805225343977
4.0,23.358091430797963,55.954658493442146
5.0,23.356883928085917,55.91254674445414
4.0,23.31310794236968,55.93231665680239
1.0,23.299191736010602,55.93549929480338
5.0,23.2748587596445,55.91354649058215
1.0,23.3250011248091,55.959763969706955
5.0,23.34629180531005,55.923208282573576
5.0,23.249415598182523,55.91242385015447
5.0,23.26334324806226,55.916011519254376
5.0,23.254230655918416,55.90739535285331
2.0,23.314340024257913,55.9341381834751
5.0,23.31929117401602,55.92741005661599
4.0,23.35656033897777,55.95429117250396
5.0,23.249186407253,55.916006893510975
5.0,23.332147271088715,55.851596495851105
2.0,23.31246278834798,55.932600529888525
5.0,23.250018574085964,55.91101710381067
5.0,23.26572781289693,55.90410458212679
4.0,23.318842530949563,55.93565441496171
5.0,22.950196944565985,55.98855754608127
2.0,22.936081187157672,56.003583122900785
5.0,23.32296325277146,55.939809523684104
4.0,23.312072858327227,55.93293074234242
12.0,23.28139160971255,55.914914340372114
5.0,23.26015653637237,55.91115028553303
1.0,23.361679460717177,55.95652771336821
5.0,23.262078304237352,55.9127069851773
4.0,23.3220443977582,55.94384703155284
2.0,22.93040032377309,56.000865815034246
5.0,22.92395654899193,55.98870864903945
5.0,23.24732270690106,55.91477375539827
3.0,23.312078084657198,55.929022953709335
5.0,23.267258066517265,55.9060631284115
15.0,23.30905070872643,55.921998883038896
5.0,23.28184133690169,55.90529559082296
9.0,23.309760925486838,55.92884829064489
4.0,23.310705941309052,55.92699399813448
2.0,23.313638620593974,55.93398155897055
5.0,23.273639468110776,55.905184606658615
5.0,23.317643615613747,55.92373567712922
5.0,23.250094636608974,55.91287716427558
5.0,23.293249303671644,55.94103511712553
5.0,23.322514336749787,55.93985197363036
5.0,23.274762811437462,55.904975621436826
5.0,23.358580199692355,55.91637356912333
2.0,23.271113398352114,55.92902097817676
2.0,23.32941387321168,55.9518466947706
1.0,23.306357318025704,55.92678992073587
5.0,23.279493952126586,55.91546023403457
3.0,23.35792436454365,55.91346848780855
2.0,23.142976801773024,55.986679372684215
3.0,23.29676856071664,55.92967316536453
9.0,23.261066387830432,55.91376996131565
5.0,23.298851354120444,55.934850546844494
13.0,23.25792066683498,55.91516146734412
5.0,23.321950721404527,55.936381253283585
3.0,23.13601024019886,55.98215694395259
5.0,23.242219910913153,55.904114903131784
4.0,23.136019852161034,55.98100711618797
4.0,23.320128342905818,55.92711822424274
3.0,23.298549653658384,55.90371196417474
6.0,23.27481429931224,55.91335757446171
5.0,23.320190640751356,55.93361362728897
1.0,23.316028798638076,55.93275513001847
5.0,23.25288522549691,55.90666851334748
5.0,23.280479648174566,55.91665182218219
3.0,23.325150468224173,55.92540304012069
9.0,23.25537417547072,55.91281935882168
2.0,22.940316655772218,56.00641352519049
4.0,23.358404930305188,55.95603458950449
4.0,23.30842476238011,55.93558739846915
4.0,23.310633329077,55.922070634084385
5.0,23.263113762450686,55.913773243178184
2.0,22.952546301143702,55.98820919434506
5.0,23.27040822685778,55.9009701849174
4.0,23.313387295168138,55.924664278801
5.0,23.308798198028,55.92899561256106
5.0,23.248574897377615,55.91123289383582
5.0,23.279417644816622,55.9152621498884
1.0,23.304586380443887,55.91131032976996
5.0,22.9342444394024,56.003908644929325
5.0,23.322508889274943,55.93191055188228
3.0,23.31360249119307,55.92244655376701
5.0,23.2476595199774,55.908118991699844
5.0,23.268135451757562,55.90872747756285
1.0,23.31163719510631,55.915078095304544
5.0,23.327098654272756,55.94870783442964
5.0,23.282669879464663,55.91758990001231
2.0,23.417291761864465,55.86594457510248
1.0,23.311472883951232,55.92615383818415
4.0,23.320772590433197,55.92596290769625
5.0,23.24437897321495,55.90492770721933
5.0,23.321050501879437,55.92745569881715
5.0,23.253559201130244,55.90738230169118
5.0,23.327990359756193,55.85372094567146
4.0,23.308793421483973,55.93106178913072
1.0,23.27529916243026,55.909659208109936
5.0,23.259980336714953,55.91704243677254
5.0,23.28846615012964,55.938258641011316
5.0,23.279165228014257,55.915934438122605
1.0,23.31927479983006,55.93747146609271
3.0,23.29226138371786,55.94429943590317
9.0,23.27356617408278,55.910816860300415
2.0,22.955944083792446,55.98701622673288
5.0,23.259622035883865,55.916537205025804
5.0,23.346508091426827,55.922715338836866
3.0,22.935656710650004,56.00560978101152
9.0,23.26972376284597,55.913570054331494
5.0,23.267056183971764,55.90659195703387
4.0,22.944639694111228,56.00370157931497
5.0,23.26116881254947,55.90922489725268
4.0,23.34687270244854,55.92386715746173
4.0,23.307067051360796,55.94529989468485
5.0,23.348311789496794,55.92391969598727
5.0,23.261096582440793,55.9105001290015
2.0,22.937209669838595,56.00511110178582
5.0,23.260790404433457,55.90977960729101
5.0,23.282130516867596,55.9173442025979
5.0,23.294390735233836,55.945165077894245
12.0,23.283516461398115,55.91592389046575
5.0,23.268098325778016,55.913245982532416
5.0,23.329371717802097,55.85604624617291
5.0,23.283362976221817,55.915572639861615
2.0,23.28301300963134,55.91286655948349
3.0,23.30957685172898,55.92660138530323
4.0,22.94135067698893,56.00143644359143
5.0,23.265656501488056,55.911264051436746
2.0,22.956593224622605,55.98433558823451
5.0,23.32702729826473,55.94912966707193
1.0,23.356497399749017,55.90884352841372
5.0,23.275673687663545,55.91444963947544
3.0,23.424361821484688,55.92150467611854
13.0,23.249698197473236,55.90690067908088
4.0,23.358368484995975,55.95533369285199
5.0,23.30790609130959,55.93685115747315
9.0,23.269124573778797,55.90885912082103
13.0,23.26001678665326,55.91344923584303
5.0,23.264333548320984,55.91440039931744
2.0,23.291367429324012,55.93627204135977
5.0,23.32139232504785,55.92529256118629
1.0,23.292079485799416,55.92004293646806
5.0,23.28409728019159,55.917391582891874
5.0,23.277409159193052,55.912303783118574
4.0,23.31809016604414,55.93475190547475
4.0,23.28164949448211,55.917404283076024
2.0,23.41785021514863,55.86492309663399
1.0,23.306453943715173,55.94915035408022
2.0,23.26162554023572,55.91296479485114
4.0,23.29257029557256,55.94316030715621
3.0,22.92772081275634,55.998048603149904
3.0,23.418659667454715,55.86527727932031
5.0,23.268937482494454,55.90520170359314
5.0,23.32335825638951,55.92449486053023
2.0,23.405370704543024,55.91319461588393
13.0,23.260818378201623,55.915035153830914
3.0,23.269785622515343,55.91538509687295
3.0,23.31886193910388,55.93819684593206
4.0,23.320716080142134,55.937425519384185
5.0,23.255575436911297,55.908993579073766
1.0,23.211444093374727,55.87769849967112
5.0,23.25754787782835,55.91709068422371
3.0,22.934664061376203,56.001477681282275
1.0,23.30778682198036,55.929178587627085
5.0,23.298734422198258,55.94043761154144
5.0,23.32852898016385,55.85397542604873
4.0,23.322392420758163,55.92666355643333
5.0,23.26280368310866,55.91072596361579
1.0,23.41748227071945,55.86495728999882
9.0,23.30919751989989,55.93443286380904
2.0,23.262110717751067,55.91436913623235
5.0,23.25077484217807,56.09721224733303
5.0,23.252249336649122,55.913950323706025
1.0,23.308831841296964,55.93249936312338
5.0,23.30702438857216,55.929758228671126
3.0,23.261346352776705,55.91755371431238
2.0,23.297305582767205,55.92387288477169
4.0,23.325842998079512,55.95094683490274
5.0,23.29903641103278,55.93523788997547
4.0,23.136959891822173,55.9812472726504
5.0,23.308675127135864,55.949387421020894
3.0,23.339263282378305,55.947938195776906
2.0,23.323249058576103,55.93259736417438
5.0,23.289356347321327,55.93684438601864
2.0,23.308763439063874,55.9255547382301
2.0,23.300349629610455,55.92186892100241
5.0,23.25988616874154,55.916107582022576
4.0,23.29595804611629,55.947896036226076
5.0,23.25056254937733,55.91183791908305
5.0,23.26516523896215,55.914405363807816
2.0,23.334213492597907,55.85404224344128
5.0,23.249631828643636,55.91613537750818
5.0,23.247731284934424,55.91102112227751
4.0,23.13761196084,55.98146744081274
5.0,23.256889156453237,55.91723943242441
1.0,23.31676119008666,55.94388073607664
2.0,23.307731731226756,55.932268599554845
5.0,23.25381286597345,55.90666515348948
2.0,23.35536288344797,55.952155842685194
2.0,23.308091147552435,55.929162330129856
5.0,23.245860556533668,55.90686825677573
4.0,23.316029550450313,55.923627907843205
5.0,23.308225444410404,55.949465748786224
5.0,23.274502258070402,55.90265632954142
4.0,22.934820052251435,56.003383578353535
5.0,23.283669475194852,55.91803590989028
5.0,23.321176225803498,55.923009563467154
3.0,23.26240979307603,55.91546692041339
2.0,23.30800605371442,55.925855925272764
4.0,23.357491941038063,55.95411636417234
5.0,23.263370654305316,55.91540978553246
5.0,23.256452454508633,55.91498192579291
4.0,23.32034997740552,55.927254199473445
1.0,23.318122483826,55.92835584359599
4.0,23.32397520774402,55.925818820537486
5.0,23.304221048921196,55.9317098142834
5.0,23.24867826688609,55.90754127846871
3.0,23.318341383642252,55.95416656420139
5.0,23.262230783317037,55.91562755221973
6.0,23.277161641574665,55.91443142971436
1.0,23.333154223045387,55.93451095121034
5.0,23.3115111710675,55.93662880036255
5.0,23.356590688374467,55.91286861851438
5.0,23.250036468593684,55.91423332764148
5.0,23.326396561504705,55.92735927623279
5.0,23.259823243822996,55.912693454495454
5.0,23.35796035818914,55.91709800172688
5.0,23.32036228856449,55.92929351902452
1.0,23.257780138025026,55.90660827367616
2.0,23.316811173136006,55.93740392993187
3.0,23.315807753434367,55.93076855242483
2.0,23.312481841233588,55.92519823884062
5.0,23.263531582125047,55.90523238087296
5.0,23.24381337097964,55.90851766549067
5.0,23.28822768376733,55.93642463033142
5.0,23.28902899576023,55.93636637220465
5.0,23.28914090432037,55.919765491861995
4.0,23.31957386996661,55.92680074097764
5.0,23.264306433687892,55.90569517349826
2.0,23.34576009952293,55.86262059164072
5.0,23.307510913690713,55.93208768882432
5.0,23.244113624381477,55.907881674963804
5.0,23.270786074098424,55.900433409065236
9.0,23.259576374820973,55.91557569083249
12.0,23.265116655053735,55.91105420996783
5.0,23.274944052767854,55.91069022595885
5.0,23.321419262217265,55.940232237053024
12.0,23.26160241886259,55.9099731327559
5.0,23.315713769103624,55.92792924792601
5.0,23.28790471676896,55.91912950540374
2.0,23.323091071777572,55.94900030769654
3.0,23.31591548715992,55.93101170479705
5.0,23.324821850212835,55.923137400043395
5.0,23.25020637961422,55.91537527389265
5.0,23.276059052711393,55.91437105314205
5.0,23.32532125103788,55.95056667472889
5.0,22.94161495775251,56.00291204171721
3.0,23.3056205874667,55.93756596092828
5.0,23.282579904533552,55.9155321473868
1.0,23.31462411429299,55.9225780108754
5.0,23.244876036951766,55.907329370254224
3.0,23.312867074094072,55.93055455005001
2.0,23.30976388424321,55.9223801882231
2.0,23.317929571440526,55.93569428185877
5.0,23.279318189380195,55.90941328373115
5.0,23.26979475595397,55.904685742989855
5.0,23.251620266537003,55.916713438454586
5.0,23.319426942747732,55.92605429967554
5.0,23.313580481626623,55.930028500940494
5.0,23.25047191172036,55.91073238934735
12.0,23.262357804514235,55.909780020810615
9.0,23.259202358224584,55.918412243148914
9.0,23.25328443297322,55.91668760374058
2.0,23.327741673727623,55.85332430952503
10.0,23.302024608401204,55.93816550398978
5.0,23.27262679564946,55.90973329068441
5.0,23.261124362034074,55.916609110581625
5.0,23.299562395016398,55.93535766661857
5.0,23.24545949746324,55.90528469133727
1.0,23.333897000180254,55.855738428353526
4.0,23.293713097082474,55.94281650669668
5.0,23.327958129551874,55.94899999488082
5.0,23.294877795254003,55.944790559627755
5.0,23.307497233581646,55.93554625494303
5.0,23.282358735712016,55.91451571974761
5.0,23.341056969785257,55.9243302784631
5.0,23.247957792485064,55.909234775801856
2.0,23.306631593644745,55.92935176141449
3.0,23.308682796273263,55.94626121744329
5.0,23.279519277792602,55.91581972355937
5.0,23.24516612732209,55.912155325032984
5.0,23.268971394391926,55.90169831644551
5.0,23.258807781342618,55.915615986125246
5.0,23.308684001749533,55.934510834985225
5.0,23.25390228810435,55.909504501679706
5.0,23.319916018385893,55.922795992455036
4.0,23.314011257461306,55.929195435677784
4.0,23.309908387393328,55.93135551099112
3.0,23.312779947744435,55.935477014309164
1.0,23.324621441028384,55.923621410033725
1.0,23.268740261627677,55.92163143816303
5.0,23.285758275797125,55.91318794921043
6.0,23.277085348144375,55.91423334412782
5.0,23.261051573941174,55.90950268420343
4.0,23.31619021764355,55.93176784271346
1.0,23.3480708488122,55.92016332752477
2.0,22.954745809262757,55.982720835757576
2.0,23.30934455599692,55.933364653162705
2.0,23.26253618906515,55.902908665068594
1.0,22.94615484017779,56.009886342115124
5.0,23.358509099256782,55.91680440584751
1.0,23.302803218573796,55.92689562769024
5.0,23.275766384072398,55.91376743552136
5.0,23.337308748747393,55.92457967722911
5.0,23.265222639244037,55.9164449710824
2.0,22.94425627930321,56.01188245433991
5.0,23.265138710888806,55.91496218544169
5.0,23.318197224982402,55.92592173131361
5.0,23.284088961590836,55.91610688978696
2.0,23.295659996082488,55.92197694963132
1.0,22.94666077916939,56.01015119145498
5.0,23.27601406376278,55.904767377978125
4.0,22.946254593565126,56.00622184315222
5.0,23.277141819214123,55.917216209608284
5.0,23.258279537823775,55.91731069721484
5.0,23.301673286335998,55.931893036875636
2.0,23.32289653840615,55.94546873994804
5.0,23.25499614113591,55.91418257339025
5.0,23.239844126757937,55.9070289088604
5.0,23.281544211360668,55.90579693656618
12.0,23.255535229856367,55.9069181328458
5.0,22.934316181878746,56.00421471147518
5.0,23.317131249638514,55.92466712162189
5.0,23.26397639680555,55.917210115593
3.0,23.308115502992734,55.92240687526999
1.0,23.31110923644509,55.937632703677984
9.0,23.25738418967773,55.9131010004322
1.0,23.333663750030183,55.855368838810364
5.0,23.263141109609208,55.9157048696303
1.0,23.32947376916462,55.852902546387895
2.0,23.32225733549155,55.923401806219424
5.0,23.330429001232407,55.85586334740646
2.0,23.340228459077625,55.92224167649399
5.0,23.26190628464246,55.91586816399257
1.0,22.94940886842707,56.0099320709777
5.0,23.279646552913064,55.91326914365771
4.0,23.359836180915103,55.95469451858496
2.0,23.32023849125251,55.926310317975236
2.0,23.31215175354872,55.932994067229615
1.0,23.33148399529927,55.92369477554317
5.0,23.262677357801643,55.913168733747376
1.0,23.269675814073896,55.90676023923118
3.0,23.281677332716978,55.91762903367751
1.0,23.30981046413119,55.9314627643512
1.0,23.306179942239513,55.928657489522415
5.0,23.258645519908065,55.90903006382127
1.0,23.315565045237413,55.85008598224129
5.0,23.32040227173891,55.929751897346115
2.0,23.31907938000031,55.93218810079141
5.0,22.949583770160526,55.99048382499858
5.0,23.2697862699808,55.90939307513768
5.0,23.302651393546622,55.93445887227904
9.0,23.264567732859646,55.90625371479113
2.0,23.29358356386497,55.93498216012579
2.0,23.30191213687699,55.91860778702186
1.0,23.32904882443542,55.9312905464806
3.0,23.305010424922973,55.93320552927217
5.0,23.245589568231473,55.9125891304141
9.0,23.258145614227853,55.90840718810812
5.0,23.249401195438626,55.90820148687539
2.0,22.95292477954992,55.98547237234974
1.0,23.246623704597777,55.898850592330945
5.0,23.260466645423623,55.91166421051409
5.0,23.281063873980397,55.91447223471669
5.0,22.952159336786856,55.98710989166867
5.0,23.319996594455947,55.93007306439216
5.0,23.332252377318564,55.852917653825976
2.0,23.416253738010518,55.8648526512878
9.0,23.26698347493661,55.907903123505314
5.0,23.27291081347672,55.91079502623444
5.0,23.32125811249288,55.92198589621976
3.0,22.94641573412683,56.005603344090964
5.0,23.27982651626316,55.916504268813505
5.0,23.255148330865314,55.91458775375541
9.0,23.26512392865393,55.91574366573326
2.0,22.9453399727896,56.00330330304794
5.0,23.267573399147437,55.914788032159514
4.0,23.312217950027136,55.929257305386294
2.0,22.925560364673427,55.98866873300374
3.0,22.954169806110244,55.98328192599583
5.0,23.320731820850344,55.925549442335836
3.0,23.304216059291388,55.93645306896855
5.0,23.268206310349985,55.91430668253512
5.0,23.27651407964877,55.91398743446659
1.0,23.309158218736272,55.9465333876778
1.0,23.35957517490178,55.926853472953994
2.0,23.325335397445926,55.918441845815124
5.0,23.323981306005354,55.92546849794203
3.0,22.955573825303947,55.98648305110318
6.0,23.274674716388393,55.91312318049992
3.0,23.317765178546054,55.92956663640047
2.0,23.42309628594453,55.92161554067117
1.0,22.96043300976795,56.01562231811225
3.0,23.311995044701344,55.94815729872633
5.0,23.244847397861967,55.90468802372599
12.0,23.276569148891966,55.912748029369936
2.0,23.243280503115958,55.90795741121278
4.0,23.31763066891899,55.93448884062
5.0,23.28687782977095,55.91319443605138
5.0,23.285262202623908,55.915808263041555
5.0,23.33531042501639,55.919807663967134
3.0,23.31031889816362,55.93617295836561
3.0,23.31180846797225,55.9361094192845
5.0,23.275160238182757,55.90338787195415
5.0,23.24998753810019,55.91262497247729
2.0,22.95887831403155,55.98636725972782
5.0,23.248641858250014,55.91356004501369
2.0,23.265463507561382,55.90962789407032
2.0,23.415946724319312,55.86508476640005
3.0,23.313419245912712,55.92919213792316
2.0,23.35940967827542,55.95337173921989
5.0,23.26124965027084,55.91590914535244
1.0,23.306192430947068,55.934227325322055
5.0,23.26624161824375,55.911617897017116
5.0,23.264930652038988,55.91665883405201
2.0,23.3535973033148,55.95241609780749
1.0,23.2898066742463,55.92010172228249
4.0,23.316064098815268,55.92439169685833
2.0,23.311956075786597,55.935005275268004
2.0,23.319660947511636,55.923656999586456
5.0,23.325402849324323,55.92376942733575
5.0,23.260966867713528,55.91143364049905
5.0,23.307051870911675,55.930908270439964
5.0,23.305971892140324,55.92418253462848
5.0,23.329763619446126,55.85461999072544
5.0,23.308388589558586,55.92683727473291
5.0,23.268031450351366,55.90490884825449
5.0,23.344775420129245,55.92394585528898
3.0,23.326564172283184,55.94260514690481
5.0,23.282823305473645,55.91534491059932
5.0,22.942339296067416,56.00163358460013
2.0,23.297150330170656,55.932451245290174
2.0,23.320178926906337,55.93245469365798
2.0,23.32081327866891,55.92363640756711
5.0,23.287292026953693,55.91415807129718
9.0,23.253122414290083,55.910137607969865
2.0,23.313020894889373,55.93904479931257
2.0,23.30932674716703,55.94515986148417
1.0,23.333416647427182,55.92481920016871
5.0,23.325950914346752,55.95026468289788
4.0,23.31851813699376,55.93498784378261
4.0,23.34365417647473,55.92402073794343
5.0,23.33010413550653,55.85525069574186
4.0,23.311245010726395,55.93629492401402
5.0,23.25217921726423,55.91011391775652
2.0,23.304202890179216,55.93093713122716
3.0,23.275115488002236,55.90750207569613
3.0,22.934173067828674,56.00533643993189
1.0,23.31916005293647,55.94675075473614
3.0,23.317734436069212,55.93678020229082
2.0,23.294232456195463,55.911610777979334
2.0,23.31657412442639,55.93268628824457
2.0,22.933061849290638,56.00493154759942
1.0,23.323250963340225,55.924224766443885
5.0,23.327706172998763,55.949681362972704
5.0,23.254050999773632,55.91008933397068
2.0,23.28144569430211,55.913719845704726
4.0,23.308581120094544,55.93759159281833
2.0,23.417873028283594,55.8655340836425
5.0,23.320860794380767,55.935557754273404
5.0,23.265984584851957,55.9057501042679
5.0,23.279020117216977,55.91513405421547
2.0,23.30466659744372,55.930957716130656
5.0,23.27383196012666,55.91028839835548
2.0,23.283150816369417,55.921868858205215
4.0,23.334616713159825,55.9397562178201
9.0,23.258707940235862,55.91162668774038
5.0,23.242390067821283,55.90769141349084
1.0,23.30684250455997,55.932775658970996
5.0,22.953008539485293,55.98711710583366
1.0,23.32925515420682,55.852613880202846
13.0,23.25602063116183,55.90746007981281
5.0,23.324052686377474,55.93423676857793
3.0,23.310701421879482,55.92634716110564
2.0,23.21157880047851,55.87814854449093
5.0,23.264391571854507,55.914715170012634
3.0,23.30519006852431,55.924061342052575
5.0,23.311708333526084,55.925508342075986
5.0,23.25851346532373,55.91762652974179
5.0,23.264189729951024,55.90425710648118
4.0,23.310069796241855,55.930377214464656
3.0,23.136303437636684,55.98266207729628
5.0,22.941215094958576,56.0040495412716
6.0,23.279705218435108,55.916144218234436
5.0,23.273342411355838,55.90995311987672
5.0,23.32298541162294,55.929361862346376
5.0,23.324218345985464,55.939430124299626
5.0,23.256889250594163,55.91305309764053
4.0,23.309395686274755,55.93049022305197
5.0,23.242479598309675,55.90391886196311
3.0,23.423776844198503,55.921034802827165
2.0,22.92511894214394,55.98840435665446
5.0,23.24594582246956,55.91154023480486
3.0,23.31252402384932,55.92914222829593
1.0,23.303375654964057,55.94314999839458
5.0,23.2671094418694,55.90461589112133
3.0,23.319565315771243,55.92820211802328
4.0,23.316079473809346,55.931695360138214
5.0,23.246202250480717,55.907391395725654
1.0,22.956934606313844,56.00855855661253
5.0,23.28430290287024,55.91751854716209
5.0,23.24922196667468,55.90754459396403
3.0,23.30216053621244,55.93683671784832
4.0,23.312064603107054,55.92526777761284
1.0,23.322273894348555,55.95820385205025
2.0,23.290196816182135,55.929392924186175
4.0,23.31337711009456,55.932479859899885
5.0,23.25607169360511,55.91231151090438
1.0,23.258585520184084,55.91468934276392
4.0,23.42334024360371,55.92242519165235
9.0,23.25768682400458,55.916516574476624
1.0,23.314372221317857,55.925065038135635
5.0,23.24460552481277,55.9138407983516
5.0,23.241292462018034,55.907388198936424
2.0,23.321959809235366,55.946856025766685
2.0,23.30055175222747,55.93107816026468
13.0,23.25742138152292,55.91450265905095
3.0,23.310277398040487,55.92859964530035
1.0,22.93366568965589,56.000471858684904
2.0,23.316032538726883,55.92981755085251
5.0,23.283809041202623,55.9130688283837
2.0,22.941191397914643,56.00608864085783
5.0,23.265048427201975,55.90451377354595
5.0,23.307277039771254,55.93532941350273
3.0,23.272185443311507,55.91280305633001
5.0,22.943077442659025,56.00219690355694
12.0,23.272096493705956,55.905597724016594
3.0,23.283094221269213,55.91019892139006
2.0,23.30777590592305,55.931586102447184
5.0,23.307161489202915,55.945390260402085
5.0,23.30468887194994,55.93060748554646
5.0,23.257442833848575,55.918401649057515
5.0,23.27410257909827,55.90350741230744
3.0,23.311249534481163,55.92611665572436
5.0,23.26157347671509,55.9182288419136
2.0,23.323053134370635,55.922723436288656
4.0,23.30654937159219,55.935747544125064
2.0,23.264033577039683,55.909125262471214
5.0,23.328857549167715,55.85529780573074
5.0,23.28366109915662,55.917622618868975
5.0,23.243550781904556,55.90803992367138
5.0,23.32103298523373,55.93211803085287
5.0,23.355466801930195,55.918908625851394
5.0,23.266541314979325,55.90506168698923
4.0,23.278757550864132,55.914629439038784
2.0,23.14051532607677,55.98421871433324
5.0,23.269035915116174,55.90081831022355
1.0,23.307507256975118,55.91524360011873
5.0,23.3206681228157,55.93102003477872
5.0,23.24945030123475,55.9106273489985
5.0,23.310166021267534,55.915051897976966
2.0,23.3088894129269,55.94274983886308
2.0,22.955942245457578,55.98232670574414
5.0,23.328960644848873,55.8548761392731
3.0,23.27868762030082,55.936485936130175
5.0,23.254491855874953,55.90711844365434
6.0,23.28297687148992,55.91482475970173
5.0,23.356173675156594,55.91100685770445
3.0,23.311868022968497,55.93816696893125
5.0,23.32316184643966,55.93301012513637
5.0,23.299513133314306,55.934539888760455
5.0,23.320623546721027,55.93173846760129
5.0,23.316347511166835,55.92556112430281
1.0,23.323903059686725,55.93823359328538
5.0,23.314021227549816,55.92953686381864
5.0,23.31699098246206,55.92627438941939
5.0,23.32444447864894,55.930115500552624
5.0,23.275812552364105,55.904424818201306
1.0,23.32704434771872,55.85116443618381
5.0,23.269466562323498,55.90427953657095
5.0,23.35713623317186,55.915665330202096
4.0,23.315983026626327,55.93353643896554
4.0,22.92550033753226,55.98909943008289
3.0,23.311645745605215,55.932649868740825
3.0,23.281234533785973,55.90524713323971
2.0,23.310782304363258,55.92269132933791
2.0,23.21530012117134,55.87905271653993
4.0,23.309386100056425,55.93102917880292
5.0,23.253005209811647,55.9070824852197
5.0,23.256263774882,55.90979727446718
5.0,23.26548896398393,55.91251176597591
5.0,23.253111018952907,55.91073045395555
5.0,23.246378325105397,55.911506947597815
5.0,23.26399630833022,55.91615915983733
4.0,23.32024081132523,55.93074817339969
2.0,23.254974416262815,55.910310528537345
4.0,23.290921561701037,55.93702408992246
2.0,23.32132961125008,55.92338771532772
5.0,23.32347704234024,55.92961610049127
4.0,23.359894441001888,55.95407496499707
1.0,23.259499583612538,55.91456907156773
5.0,23.26066195071751,55.91569001409182
3.0,23.312379916170343,55.932761770165165
5.0,23.254910300723704,55.9094836530515
3.0,23.306743137935825,55.9248965738452
3.0,23.43060419748612,55.92457906817821
5.0,23.295176980693928,55.922144873777775
9.0,23.249803559751804,55.911384120486034
5.0,23.256890182802195,55.9079863760246
5.0,23.32453368762253,55.93878504359166
5.0,23.30498550006709,55.93459782962233
5.0,23.355803512421744,55.91210989126107
5.0,23.30930674409959,55.93818857222969
4.0,23.313796394705328,55.93048786164279
4.0,23.316489190540388,55.94750854746309
5.0,23.302713699118442,55.93188096250949
4.0,23.328768291344893,55.93640959834807
5.0,23.310840008586347,55.92935740713197
5.0,23.24533768036598,55.9049695198139
3.0,23.31240114722014,55.92614105563264
5.0,23.28013704636238,55.91442190394776
5.0,23.266659355040026,55.9149083633195
5.0,23.30974668257751,55.93325012131861
5.0,23.262065883589692,55.91925591664163
5.0,23.283367712799667,55.917917368829606
5.0,23.278004655351076,55.914687912994864
5.0,23.32026365189429,55.935841932676965
4.0,22.94303309356871,56.00088490079881
5.0,23.31040909825888,55.9319961422786
2.0,23.137642925703073,55.984396295445386
1.0,23.310946227841136,55.9242733424908
9.0,23.262744116028603,55.91133648873493
3.0,22.954471644595333,55.98575501144511
1.0,23.284744566022887,55.9039559701263
5.0,23.288669896772085,55.91927766271757
2.0,23.263025511963832,55.911679547773836
5.0,23.2907024775789,55.92010688354815
5.0,23.291995169285812,55.94134233963732
2.0,23.416783669728943,55.8657355479432
5.0,23.244262405929494,55.90434305947307
2.0,22.955568770538996,55.98369805301752
4.0,23.289812192239395,55.91892491276059
2.0,23.266961842177825,56.10720895888221
1.0,23.301348896137245,55.92679755379662
5.0,23.25272749024519,55.90738624177165
2.0,23.314344270137195,55.928460643207146
5.0,23.326936971313415,55.949722081626646
5.0,23.34011275919318,55.924343191369175
3.0,23.28158836399757,55.9060038157101
4.0,23.312370795108414,55.92966241566494
2.0,23.310987563622504,55.93456865579664
1.0,23.292056079292834,55.93010433537064
5.0,23.319875559774776,55.92876080733343
4.0,23.31855093330169,55.93311946127886
5.0,23.276659316894495,55.91220056289793
5.0,23.24464563025107,55.90848683817697
5.0,23.321397829066836,55.93596496960885
5.0,23.28084869794011,55.91659109261483
5.0,22.94457193078655,56.00148202212525
3.0,23.320756389467203,55.93786593180442
5.0,23.293420378080956,55.921964124096874
2.0,22.93704911501846,56.002782934604745
4.0,23.344922704924727,55.963581612304836
3.0,23.3360179895588,55.937374175842415
3.0,23.13601024019886,55.98215694395259
3.0,23.288843731829303,55.91327767036752
2.0,23.328143012321178,55.94202085681354
2.0,22.924714444504964,55.98911953002474
5.0,23.250296358110987,55.9140282878879
4.0,23.291077376585537,55.920603135207294
2.0,22.956708035828026,55.98423773883922
3.0,23.324767254799664,55.94007994317205
5.0,23.24570316417648,55.91415296614217
5.0,23.255363759652102,55.91753566136998
5.0,23.262767010937026,55.91855939846573
4.0,23.34749814248282,55.92378063699331
5.0,23.278768457820327,55.90973347345813
5.0,23.25226341674163,55.910725311207656
3.0,23.300900602787976,55.92592361084169
5.0,23.31576424504493,55.92415646088031
1.0,23.256365061819476,55.91035486675948
1.0,23.31435106704545,55.93623139612853
3.0,23.330186580904716,55.93398279602964
3.0,23.31965942144405,55.93379036473369
2.0,23.27315559068193,55.906259778372785
4.0,23.31644265947408,55.93379052734387
3.0,23.297843017425897,55.92246553799616
