build_year,x_coord,y_coord
1992,23.24732270690106,55.91477375539827
1925,23.312078084657198,55.929022953709335
1974,23.267258066517265,55.9060631284115
1979,23.30905070872643,55.921998883038896
1995,23.28184133690169,55.90529559082296
1967,23.309760925486838,55.92884829064489
1958,23.310705941309052,55.92699399813448
1930,23.313638620593974,55.93398155897055
1970,23.273639468110776,55.905184606658615
1963,23.317643615613747,55.92373567712922
1990,23.250094636608974,55.91287716427558
1968,23.293249303671644,55.94103511712553
1980,23.322514336749787,55.93985197363036
1969,23.274762811437462,55.904975621436826
1974,23.358580199692355,55.91637356912333
2017,23.271113398352114,55.92902097817676
1973,23.32941387321168,55.9518466947706
1900,23.306357318025704,55.92678992073587
1987,23.279493952126586,55.91546023403457
1964,23.35792436454365,55.91346848780855
1946,23.142976801773024,55.986679372684215
1964,23.29676856071664,55.92967316536453
1979,23.261066387830432,55.91376996131565
1991,23.298851354120444,55.934850546844494
1989,23.25792066683498,55.91516146734412
1969,23.321950721404527,55.936381253283585
1982,23.13601024019886,55.98215694395259
1991,23.242219910913153,55.904114903131784
1978,23.136019852161034,55.98100711618797
1962,23.320128342905818,55.92711822424274
1982,23.298549653658384,55.90371196417474
1989,23.27481429931224,55.91335757446171
1965,23.320190640751356,55.93361362728897
1952,23.316028798638076,55.93275513001847
1988,23.25288522549691,55.90666851334748
1986,23.280479648174566,55.91665182218219
1949,23.325150468224173,55.92540304012069
1981,23.25537417547072,55.91281935882168
1978,22.940316655772218,56.00641352519049
1991,23.358404930305188,55.95603458950449
1961,23.30842476238011,55.93558739846915
1990,23.310633329077,55.922070634084385
1978,23.263113762450686,55.913773243178184
1986,22.952546301143702,55.98820919434506
1970,23.27040822685778,55.9009701849174
1961,23.313387295168138,55.924664278801
1965,23.308798198028,55.92899561256106
1989,23.248574897377615,55.91123289383582
1987,23.279417644816622,55.9152621498884
1974,23.304586380443887,55.91131032976996
1965,22.9342444394024,56.003908644929325
1966,23.322508889274943,55.93191055188228
1914,23.31360249119307,55.92244655376701
1988,23.2476595199774,55.908118991699844
1975,23.268135451757562,55.90872747756285
1978,23.31163719510631,55.915078095304544
1990,23.327098654272756,55.94870783442964
1993,23.282669879464663,55.91758990001231
1985,23.417291761864465,55.86594457510248
1938,23.311472883951232,55.92615383818415
1961,23.320772590433197,55.92596290769625
1992,23.24437897321495,55.90492770721933
1962,23.321050501879437,55.92745569881715
1988,23.253559201130244,55.90738230169118
1966,23.327990359756193,55.85372094567146
1960,23.308793421483973,55.93106178913072
1960,23.27529916243026,55.909659208109936
1982,23.259980336714953,55.91704243677254
1979,23.28846615012964,55.938258641011316
1987,23.279165228014257,55.915934438122605
1975,23.31927479983006,55.93747146609271
1981,23.29226138371786,55.94429943590317
1976,23.27356617408278,55.910816860300415
1958,22.955944083792446,55.98701622673288
1982,23.259622035883865,55.916537205025804
1979,23.346508091426827,55.922715338836866
1960,22.935656710650004,56.00560978101152
1978,23.26972376284597,55.913570054331494
1974,23.267056183971764,55.90659195703387
1970,22.944639694111228,56.00370157931497
1979,23.26116881254947,55.90922489725268
1984,23.34687270244854,55.92386715746173
1953,23.307067051360796,55.94529989468485
1982,23.348311789496794,55.92391969598727
1979,23.261096582440793,55.9105001290015
1936,22.937209669838595,56.00511110178582
1979,23.260790404433457,55.90977960729101
1994,23.282130516867596,55.9173442025979
1976,23.294390735233836,55.945165077894245
1970,23.283516461398115,55.91592389046575
1977,23.268098325778016,55.913245982532416
1972,23.329371717802097,55.85604624617291
1967,23.283362976221817,55.915572639861615
1968,23.28301300963134,55.91286655948349
1999,23.30957685172898,55.92660138530323
1976,22.94135067698893,56.00143644359143
1977,23.265656501488056,55.911264051436746
1955,22.956593224622605,55.98433558823451
1986,23.32702729826473,55.94912966707193
1917,23.356497399749017,55.90884352841372
1988,23.275673687663545,55.91444963947544
1973,23.424361821484688,55.92150467611854
1992,23.249698197473236,55.90690067908088
1979,23.358368484995975,55.95533369285199
1965,23.30790609130959,55.93685115747315
1976,23.269124573778797,55.90885912082103
1990,23.26001678665326,55.91344923584303
1977,23.264333548320984,55.91440039931744
1984,23.291367429324012,55.93627204135977
1962,23.32139232504785,55.92529256118629
2022,23.292079485799416,55.92004293646806
1997,23.28409728019159,55.917391582891874
1968,23.277409159193052,55.912303783118574
1959,23.31809016604414,55.93475190547475
1992,23.28164949448211,55.917404283076024
1991,23.41785021514863,55.86492309663399
1981,23.26162554023572,55.91296479485114
1979,23.29257029557256,55.94316030715621
1956,22.92772081275634,55.998048603149904
1992,23.418659667454715,55.86527727932031
1972,23.268937482494454,55.90520170359314
1963,23.32335825638951,55.92449486053023
1978,23.405370704543024,55.91319461588393
1986,23.260818378201623,55.915035153830914
1977,23.269785622515343,55.91538509687295
1967,23.31886193910388,55.93819684593206
1972,23.320716080142134,55.937425519384185
1987,23.255575436911297,55.908993579073766
1963,23.211444093374727,55.87769849967112
1983,23.25754787782835,55.91709068422371
1940,22.934664061376203,56.001477681282275
1900,23.30778682198036,55.929178587627085
1974,23.298734422198258,55.94043761154144
1991,23.32852898016385,55.85397542604873
1961,23.322392420758163,55.92666355643333
1979,23.26280368310866,55.91072596361579
1991,23.41748227071945,55.86495728999882
1974,23.30919751989989,55.93443286380904
1981,23.262110717751067,55.91436913623235
1985,23.25077484217807,56.09721224733303
1985,23.252249336649122,55.913950323706025
1954,23.308831841296964,55.93249936312338
1964,23.30702438857216,55.929758228671126
1983,23.261346352776705,55.91755371431238
1944,23.297305582767205,55.92387288477169
1993,23.325842998079512,55.95094683490274
1990,23.29903641103278,55.93523788997547
1977,23.136959891822173,55.9812472726504
1992,23.308675127135864,55.949387421020894
1961,23.339263282378305,55.947938195776906
1962,23.323249058576103,55.93259736417438
1977,23.289356347321327,55.93684438601864
1938,23.308763439063874,55.9255547382301
1954,23.300349629610455,55.92186892100241
1980,23.25988616874154,55.916107582022576
1994,23.29595804611629,55.947896036226076
1989,23.25056254937733,55.91183791908305
1978,23.26516523896215,55.914405363807816
1950,23.334213492597907,55.85404224344128
1986,23.249631828643636,55.91613537750818
1989,23.247731284934424,55.91102112227751
1975,23.13761196084,55.98146744081274
1987,23.256889156453237,55.91723943242441
1985,23.31676119008666,55.94388073607664
1952,23.307731731226756,55.932268599554845
1989,23.25381286597345,55.90666515348948
1975,23.35536288344797,55.952155842685194
1948,23.308091147552435,55.929162330129856
1990,23.245860556533668,55.90686825677573
1962,23.316029550450313,55.923627907843205
1992,23.308225444410404,55.949465748786224
1970,23.274502258070402,55.90265632954142
1985,22.934820052251435,56.003383578353535
1992,23.283669475194852,55.91803590989028
1963,23.321176225803498,55.923009563467154
1991,23.26240979307603,55.91546692041339
1977,23.357491941038063,55.95411636417234
1981,23.263370654305316,55.91540978553246
1982,23.256452454508633,55.91498192579291
1962,23.32034997740552,55.927254199473445
1965,23.318122483826,55.92835584359599
1961,23.32397520774402,55.925818820537486
1980,23.304221048921196,55.9317098142834
1989,23.24867826688609,55.90754127846871
1963,23.318341383642252,55.95416656420139
1981,23.262230783317037,55.91562755221973
1989,23.277161641574665,55.91443142971436
1963,23.333154223045387,55.93451095121034
1967,23.3115111710675,55.93662880036255
1971,23.356590688374467,55.91286861851438
1986,23.250036468593684,55.91423332764148
1971,23.326396561504705,55.92735927623279
1982,23.259823243822996,55.912693454495454
1975,23.35796035818914,55.91709800172688
1963,23.32036228856449,55.92929351902452
2007,23.257780138025026,55.90660827367616
1928,23.316811173136006,55.93740392993187
1932,23.315807753434367,55.93076855242483
1923,23.312481841233588,55.92519823884062
1974,23.263531582125047,55.90523238087296
1990,23.24381337097964,55.90851766549067
1978,23.28822768376733,55.93642463033142
1977,23.28902899576023,55.93636637220465
1980,23.28914090432037,55.919765491861995
1962,23.31957386996661,55.92680074097764
1973,23.264306433687892,55.90569517349826
1954,23.34576009952293,55.86262059164072
1967,23.307510913690713,55.93208768882432
1992,23.244113624381477,55.907881674963804
1971,23.270786074098424,55.900433409065236
1981,23.259576374820973,55.91557569083249
1984,23.265116655053735,55.91105420996783
1974,23.274944052767854,55.91069022595885
1974,23.321419262217265,55.940232237053024
1985,23.26160241886259,55.9099731327559
1965,23.315713769103624,55.92792924792601
1985,23.28790471676896,55.91912950540374
1960,23.323091071777572,55.94900030769654
1912,23.31591548715992,55.93101170479705
1963,23.324821850212835,55.923137400043395
1986,23.25020637961422,55.91537527389265
1988,23.276059052711393,55.91437105314205
1975,23.32532125103788,55.95056667472889
1978,22.94161495775251,56.00291204171721
1965,23.3056205874667,55.93756596092828
1973,23.282579904533552,55.9155321473868
2023,23.31462411429299,55.9225780108754
1991,23.244876036951766,55.907329370254224
1849,23.312867074094072,55.93055455005001
1958,23.30976388424321,55.9223801882231
1996,23.317929571440526,55.93569428185877
1969,23.279318189380195,55.90941328373115
1970,23.26979475595397,55.904685742989855
1985,23.251620266537003,55.916713438454586
1962,23.319426942747732,55.92605429967554
1964,23.313580481626623,55.930028500940494
1989,23.25047191172036,55.91073238934735
1985,23.262357804514235,55.909780020810615
1983,23.259202358224584,55.918412243148914
1985,23.25328443297322,55.91668760374058
1954,23.327741673727623,55.85332430952503
1986,23.302024608401204,55.93816550398978
1975,23.27262679564946,55.90973329068441
1981,23.261124362034074,55.916609110581625
1987,23.299562395016398,55.93535766661857
1992,23.24545949746324,55.90528469133727
1953,23.333897000180254,55.855738428353526
1978,23.293713097082474,55.94281650669668
1989,23.327958129551874,55.94899999488082
1976,23.294877795254003,55.944790559627755
1967,23.307497233581646,55.93554625494303
1967,23.282358735712016,55.91451571974761
1986,23.341056969785257,55.9243302784631
1989,23.247957792485064,55.909234775801856
1928,23.306631593644745,55.92935176141449
1965,23.308682796273263,55.94626121744329
1987,23.279519277792602,55.91581972355937
1990,23.24516612732209,55.912155325032984
1971,23.268971394391926,55.90169831644551
1982,23.258807781342618,55.915615986125246
1975,23.308684001749533,55.934510834985225
1987,23.25390228810435,55.909504501679706
1973,23.319916018385893,55.922795992455036
1938,23.314011257461306,55.929195435677784
1950,23.309908387393328,55.93135551099112
1975,23.312779947744435,55.935477014309164
1908,23.324621441028384,55.923621410033725
1983,23.268740261627677,55.92163143816303
1966,23.285758275797125,55.91318794921043
1989,23.277085348144375,55.91423334412782
1979,23.261051573941174,55.90950268420343
1949,23.31619021764355,55.93176784271346
1980,23.3480708488122,55.92016332752477
1958,22.954745809262757,55.982720835757576
1947,23.30934455599692,55.933364653162705
1976,23.26253618906515,55.902908665068594
2006,22.94615484017779,56.009886342115124
1975,23.358509099256782,55.91680440584751
1965,23.302803218573796,55.92689562769024
1988,23.275766384072398,55.91376743552136
1972,23.337308748747393,55.92457967722911
1981,23.265222639244037,55.9164449710824
1984,22.94425627930321,56.01188245433991
1977,23.265138710888806,55.91496218544169
1962,23.318197224982402,55.92592173131361
1969,23.284088961590836,55.91610688978696
1975,23.295659996082488,55.92197694963132
1900,22.94666077916939,56.01015119145498
1969,23.27601406376278,55.904767377978125
1989,22.946254593565126,56.00622184315222
2007,23.277141819214123,55.917216209608284
1983,23.258279537823775,55.91731069721484
1985,23.301673286335998,55.931893036875636
1956,23.32289653840615,55.94546873994804
1984,23.25499614113591,55.91418257339025
1993,23.239844126757937,55.9070289088604
1995,23.281544211360668,55.90579693656618
1993,23.255535229856367,55.9069181328458
1966,22.934316181878746,56.00421471147518
1963,23.317131249638514,55.92466712162189
1980,23.26397639680555,55.917210115593
1928,23.308115502992734,55.92240687526999
1993,23.31110923644509,55.937632703677984
1980,23.25738418967773,55.9131010004322
1953,23.333663750030183,55.855368838810364
1981,23.263141109609208,55.9157048696303
1952,23.32947376916462,55.852902546387895
1957,23.32225733549155,55.923401806219424
1972,23.330429001232407,55.85586334740646
1986,23.340228459077625,55.92224167649399
1981,23.26190628464246,55.91586816399257
1940,22.94940886842707,56.0099320709777
1968,23.279646552913064,55.91326914365771
1994,23.359836180915103,55.95469451858496
1989,23.32023849125251,55.926310317975236
1980,23.31215175354872,55.932994067229615
1965,23.33148399529927,55.92369477554317
1978,23.262677357801643,55.913168733747376
1958,23.269675814073896,55.90676023923118
2004,23.281677332716978,55.91762903367751
1973,23.30981046413119,55.9314627643512
2019,23.306179942239513,55.928657489522415
1982,23.258645519908065,55.90903006382127
1900,23.315565045237413,55.85008598224129
1963,23.32040227173891,55.929751897346115
1963,23.31907938000031,55.93218810079141
1994,22.949583770160526,55.99048382499858
1982,23.2697862699808,55.90939307513768
1990,23.302651393546622,55.93445887227904
1975,23.264567732859646,55.90625371479113
1973,23.29358356386497,55.93498216012579
1961,23.30191213687699,55.91860778702186
1914,23.32904882443542,55.9312905464806
1977,23.305010424922973,55.93320552927217
1990,23.245589568231473,55.9125891304141
1980,23.258145614227853,55.90840718810812
1988,23.249401195438626,55.90820148687539
1963,22.95292477954992,55.98547237234974
2016,23.246623704597777,55.898850592330945
1979,23.260466645423623,55.91166421051409
1968,23.281063873980397,55.91447223471669
1974,22.952159336786856,55.98710989166867
1970,23.319996594455947,55.93007306439216
1978,23.332252377318564,55.852917653825976
1971,23.416253738010518,55.8648526512878
1974,23.26698347493661,55.907903123505314
1975,23.27291081347672,55.91079502623444
1970,23.32125811249288,55.92198589621976
1994,22.94641573412683,56.005603344090964
1986,23.27982651626316,55.916504268813505
1984,23.255148330865314,55.91458775375541
1981,23.26512392865393,55.91574366573326
1966,22.9453399727896,56.00330330304794
1977,23.267573399147437,55.914788032159514
1965,23.312217950027136,55.929257305386294
1988,22.925560364673427,55.98866873300374
1962,22.954169806110244,55.98328192599583
1962,23.320731820850344,55.925549442335836
1958,23.304216059291388,55.93645306896855
1976,23.268206310349985,55.91430668253512
1989,23.27651407964877,55.91398743446659
1964,23.309158218736272,55.9465333876778
1975,23.35957517490178,55.926853472953994
1985,23.325335397445926,55.918441845815124
1961,23.323981306005354,55.92546849794203
1990,22.955573825303947,55.98648305110318
1989,23.274674716388393,55.91312318049992
1957,23.317765178546054,55.92956663640047
1966,23.42309628594453,55.92161554067117
1933,22.96043300976795,56.01562231811225
1964,23.311995044701344,55.94815729872633
1992,23.244847397861967,55.90468802372599
1972,23.276569148891966,55.912748029369936
2014,23.243280503115958,55.90795741121278
1959,23.31763066891899,55.93448884062
1966,23.28687782977095,55.91319443605138
1967,23.285262202623908,55.915808263041555
1973,23.33531042501639,55.919807663967134
1960,23.31031889816362,55.93617295836561
1938,23.31180846797225,55.9361094192845
1970,23.275160238182757,55.90338787195415
1990,23.24998753810019,55.91262497247729
1953,22.95887831403155,55.98636725972782
1993,23.248641858250014,55.91356004501369
1983,23.265463507561382,55.90962789407032
1967,23.415946724319312,55.86508476640005
1945,23.313419245912712,55.92919213792316
1966,23.35940967827542,55.95337173921989
1981,23.26124965027084,55.91590914535244
1900,23.306192430947068,55.934227325322055
1977,23.26624161824375,55.911617897017116
1981,23.264930652038988,55.91665883405201
1976,23.3535973033148,55.95241609780749
1977,23.2898066742463,55.92010172228249
1942,23.316064098815268,55.92439169685833
1981,23.311956075786597,55.935005275268004
1954,23.319660947511636,55.923656999586456
1963,23.325402849324323,55.92376942733575
1980,23.260966867713528,55.91143364049905
1965,23.307051870911675,55.930908270439964
1985,23.305971892140324,55.92418253462848
1980,23.329763619446126,55.85461999072544
1981,23.308388589558586,55.92683727473291
1971,23.268031450351366,55.90490884825449
1982,23.344775420129245,55.92394585528898
1934,23.326564172283184,55.94260514690481
1970,23.282823305473645,55.91534491059932
1978,22.942339296067416,56.00163358460013
1900,23.297150330170656,55.932451245290174
1928,23.320178926906337,55.93245469365798
1961,23.32081327866891,55.92363640756711
1966,23.287292026953693,55.91415807129718
1988,23.253122414290083,55.910137607969865
1978,23.313020894889373,55.93904479931257
1985,23.30932674716703,55.94515986148417
1900,23.333416647427182,55.92481920016871
1972,23.325950914346752,55.95026468289788
1960,23.31851813699376,55.93498784378261
1981,23.34365417647473,55.92402073794343
1982,23.33010413550653,55.85525069574186
1962,23.311245010726395,55.93629492401402
1987,23.25217921726423,55.91011391775652
1967,23.304202890179216,55.93093713122716
1968,23.275115488002236,55.90750207569613
1959,22.934173067828674,56.00533643993189
2015,23.31916005293647,55.94675075473614
1924,23.317734436069212,55.93678020229082
1961,23.294232456195463,55.911610777979334
1999,23.31657412442639,55.93268628824457
1988,22.933061849290638,56.00493154759942
1956,23.323250963340225,55.924224766443885
1973,23.327706172998763,55.949681362972704
1988,23.254050999773632,55.91008933397068
1975,23.28144569430211,55.913719845704726
1958,23.308581120094544,55.93759159281833
1990,23.417873028283594,55.8655340836425
1966,23.320860794380767,55.935557754273404
1974,23.265984584851957,55.9057501042679
1990,23.279020117216977,55.91513405421547
1953,23.30466659744372,55.930957716130656
1976,23.27383196012666,55.91028839835548
1964,23.283150816369417,55.921868858205215
1900,23.334616713159825,55.9397562178201
1980,23.258707940235862,55.91162668774038
1993,23.242390067821283,55.90769141349084
1980,23.30684250455997,55.932775658970996
1960,22.953008539485293,55.98711710583366
1953,23.32925515420682,55.852613880202846
1992,23.25602063116183,55.90746007981281
1978,23.324052686377474,55.93423676857793
1959,23.310701421879482,55.92634716110564
1973,23.21157880047851,55.87814854449093
1978,23.264391571854507,55.914715170012634
1968,23.30519006852431,55.924061342052575
1984,23.311708333526084,55.925508342075986
1983,23.25851346532373,55.91762652974179
1973,23.264189729951024,55.90425710648118
1960,23.310069796241855,55.930377214464656
1973,23.136303437636684,55.98266207729628
1967,22.941215094958576,56.0040495412716
1986,23.279705218435108,55.916144218234436
1975,23.273342411355838,55.90995311987672
1964,23.32298541162294,55.929361862346376
1981,23.324218345985464,55.939430124299626
1981,23.256889250594163,55.91305309764053
1959,23.309395686274755,55.93049022305197
1991,23.242479598309675,55.90391886196311
1976,23.423776844198503,55.921034802827165
1981,22.92511894214394,55.98840435665446
1990,23.24594582246956,55.91154023480486
1935,23.31252402384932,55.92914222829593
1900,23.303375654964057,55.94314999839458
1971,23.2671094418694,55.90461589112133
1984,23.319565315771243,55.92820211802328
1949,23.316079473809346,55.931695360138214
1991,23.246202250480717,55.907391395725654
1940,22.956934606313844,56.00855855661253
1998,23.28430290287024,55.91751854716209
1989,23.24922196667468,55.90754459396403
1982,23.30216053621244,55.93683671784832
1987,23.312064603107054,55.92526777761284
1993,23.290196816182135,55.929392924186175
1948,23.31337711009456,55.932479859899885
1980,23.25607169360511,55.91231151090438
1900,23.258585520184084,55.91468934276392
1980,23.42334024360371,55.92242519165235
1980,23.25768682400458,55.916516574476624
1971,23.314372221317857,55.925065038135635
1991,23.24460552481277,55.9138407983516
1994,23.241292462018034,55.907388198936424
1969,23.321959809235366,55.946856025766685
1965,23.30055175222747,55.93107816026468
1988,23.25742138152292,55.91450265905095
1925,23.310277398040487,55.92859964530035
2014,22.93366568965589,56.000471858684904
1926,23.316032538726883,55.92981755085251
1966,23.283809041202623,55.9130688283837
1920,22.941191397914643,56.00608864085783
1973,23.265048427201975,55.90451377354595
1966,23.307277039771254,55.93532941350273
1978,23.272185443311507,55.91280305633001
1972,22.943077442659025,56.00219690355694
1978,23.272096493705956,55.905597724016594
1978,23.283094221269213,55.91019892139006
1947,23.30777590592305,55.931586102447184
1970,23.307161489202915,55.945390260402085
1964,23.30468887194994,55.93060748554646
1986,23.257442833848575,55.918401649057515
1970,23.27410257909827,55.90350741230744
1921,23.311249534481163,55.92611665572436
1987,23.26157347671509,55.9182288419136
1880,23.323053134370635,55.922723436288656
2006,23.30654937159219,55.935747544125064
1983,23.264033577039683,55.909125262471214
1989,23.328857549167715,55.85529780573074
1996,23.28366109915662,55.917622618868975
1992,23.243550781904556,55.90803992367138
1965,23.32103298523373,55.93211803085287
1994,23.355466801930195,55.918908625851394
1974,23.266541314979325,55.90506168698923
2020,23.278757550864132,55.914629439038784
1980,23.14051532607677,55.98421871433324
1970,23.269035915116174,55.90081831022355
1900,23.307507256975118,55.91524360011873
1965,23.3206681228157,55.93102003477872
1989,23.24945030123475,55.9106273489985
1978,23.310166021267534,55.915051897976966
1956,23.3088894129269,55.94274983886308
1957,22.955942245457578,55.98232670574414
1982,23.328960644848873,55.8548761392731
1970,23.27868762030082,55.936485936130175
1988,23.254491855874953,55.90711844365434
1997,23.28297687148992,55.91482475970173
1973,23.356173675156594,55.91100685770445
1967,23.311868022968497,55.93816696893125
1965,23.32316184643966,55.93301012513637
1987,23.299513133314306,55.934539888760455
1964,23.320623546721027,55.93173846760129
1961,23.316347511166835,55.92556112430281
2004,23.323903059686725,55.93823359328538
1965,23.314021227549816,55.92953686381864
1961,23.31699098246206,55.92627438941939
1964,23.32444447864894,55.930115500552624
1970,23.275812552364105,55.904424818201306
1953,23.32704434771872,55.85116443618381
1972,23.269466562323498,55.90427953657095
1974,23.35713623317186,55.915665330202096
1958,23.315983026626327,55.93353643896554
1992,22.92550033753226,55.98909943008289
1927,23.311645745605215,55.932649868740825
1995,23.281234533785973,55.90524713323971
1954,23.310782304363258,55.92269132933791
1985,23.21530012117134,55.87905271653993
1959,23.309386100056425,55.93102917880292
1988,23.253005209811647,55.9070824852197
1982,23.256263774882,55.90979727446718
1978,23.26548896398393,55.91251176597591
1989,23.253111018952907,55.91073045395555
1990,23.246378325105397,55.911506947597815
1981,23.26399630833022,55.91615915983733
1971,23.32024081132523,55.93074817339969
1995,23.254974416262815,55.910310528537345
1958,23.290921561701037,55.93702408992246
1961,23.32132961125008,55.92338771532772
1964,23.32347704234024,55.92961610049127
1990,23.359894441001888,55.95407496499707
1991,23.259499583612538,55.91456907156773
1981,23.26066195071751,55.91569001409182
1920,23.312379916170343,55.932761770165165
1987,23.254910300723704,55.9094836530515
1968,23.306743137935825,55.9248965738452
1972,23.43060419748612,55.92457906817821
1991,23.295176980693928,55.922144873777775
1993,23.249803559751804,55.911384120486034
1988,23.256890182802195,55.9079863760246
1973,23.32453368762253,55.93878504359166
1967,23.30498550006709,55.93459782962233
1973,23.355803512421744,55.91210989126107
1977,23.30930674409959,55.93818857222969
1948,23.313796394705328,55.93048786164279
1953,23.316489190540388,55.94750854746309
1985,23.302713699118442,55.93188096250949
1900,23.328768291344893,55.93640959834807
1973,23.310840008586347,55.92935740713197
1992,23.24533768036598,55.9049695198139
1958,23.31240114722014,55.92614105563264
1972,23.28013704636238,55.91442190394776
1977,23.266659355040026,55.9149083633195
1966,23.30974668257751,55.93325012131861
1984,23.262065883589692,55.91925591664163
1992,23.283367712799667,55.917917368829606
1990,23.278004655351076,55.914687912994864
1968,23.32026365189429,55.935841932676965
1976,22.94303309356871,56.00088490079881
1967,23.31040909825888,55.9319961422786
1964,23.137642925703073,55.984396295445386
1900,23.310946227841136,55.9242733424908
2010,23.262744116028603,55.91133648873493
1969,22.954471644595333,55.98575501144511
1963,23.284744566022887,55.9039559701263
1977,23.288669896772085,55.91927766271757
1976,23.263025511963832,55.911679547773836
1979,23.2907024775789,55.92010688354815
1967,23.291995169285812,55.94134233963732
1976,23.416783669728943,55.8657355479432
1992,23.244262405929494,55.90434305947307
1958,22.955568770538996,55.98369805301752
1964,23.289812192239395,55.91892491276059
1982,23.266961842177825,56.10720895888221
1995,23.301348896137245,55.92679755379662
1988,23.25272749024519,55.90738624177165
1945,23.314344270137195,55.928460643207146
1971,23.326936971313415,55.949722081626646
1986,23.34011275919318,55.924343191369175
1987,23.28158836399757,55.9060038157101
1965,23.312370795108414,55.92966241566494
1953,23.310987563622504,55.93456865579664
1967,23.292056079292834,55.93010433537064
1963,23.319875559774776,55.92876080733343
1936,23.31855093330169,55.93311946127886
1969,23.276659316894495,55.91220056289793
1991,23.24464563025107,55.90848683817697
1966,23.321397829066836,55.93596496960885
1986,23.28084869794011,55.91659109261483
1987,22.94457193078655,56.00148202212525
1964,23.320756389467203,55.93786593180442
1993,23.293420378080956,55.921964124096874
1966,22.93704911501846,56.002782934604745
1975,23.344922704924727,55.963581612304836
1954,23.3360179895588,55.937374175842415
1968,23.13601024019886,55.98215694395259
1936,23.288843731829303,55.91327767036752
1949,23.328143012321178,55.94202085681354
1935,22.924714444504964,55.98911953002474
1986,23.250296358110987,55.9140282878879
1982,23.291077376585537,55.920603135207294
1953,22.956708035828026,55.98423773883922
1921,23.324767254799664,55.94007994317205
1990,23.24570316417648,55.91415296614217
1985,23.255363759652102,55.91753566136998
1985,23.262767010937026,55.91855939846573
1984,23.34749814248282,55.92378063699331
1968,23.278768457820327,55.90973347345813
1989,23.25226341674163,55.910725311207656
2018,23.300900602787976,55.92592361084169
1961,23.31576424504493,55.92415646088031
1988,23.256365061819476,55.91035486675948
1966,23.31435106704545,55.93623139612853
1955,23.330186580904716,55.93398279602964
1953,23.31965942144405,55.93379036473369
1968,23.27315559068193,55.906259778372785
1960,23.31644265947408,55.93379052734387
1969,23.297843017425897,55.92246553799616
1931,23.315674001286286,55.927461885481016
1966,23.359809346124358,55.95340974963256
1969,23.35721840040535,55.91359955805711
1968,23.278714919952257,55.91347929659785
1987,23.309390094353812,55.930804613912585
1990,23.356842608578166,55.91697538554444
1988,23.25230921022894,55.90668298494325
1975,23.354825992955572,55.91703670765166
1990,23.247542657143367,55.91250225816568
1964,23.305290958284385,55.93094327128769
1984,23.23266037263975,55.90393892583382
1983,23.25511614789025,55.915432013194405
1969,23.278175472477102,55.91324256448455
1968,23.32866307449058,55.92861136834761
1964,23.311456597554592,55.94692355665693
1925,23.299846304728938,55.93381411953083
1976,23.32045706844022,55.93667846280034
1953,23.304333956049962,55.93076718494979
1969,23.276658206745758,55.91140102110804
1987,23.254026820163592,55.908849455885935
1974,23.33087348535117,55.853233573769046
